Fluxes_sit,LAT,LONG,IGBP,COUNTRY,CONTINENT,Climate,Aridity,TIMESTAMP,year,month,VPD_F,VPD_kPa,GPP,Ga_h,Gs_mol,SWC,GPP_LN,Gs_mol_LN,SWC_LN,GPP_LOG,Gs_mol_LOG,SWC_LOG,VPD_kPa_LOG,VPD_LN,SPEI,TA_F,Drough,GPP_anomal,CLASS,Drough_cat
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200209,2002,9,5.96300000000,0.59630000000,7.48981000000,0.03070070600,0.00416677500,7.94600000000,2.01354343000,-5.48061292400,2.07266865700,0.87447080100,-2.38019995000,0.90014856100,-0.22453519100,-0.51701138300,-1.19 ,17.44900000000,Moderate drought,1.02000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200210,2002,10,2.42700000000,0.24270000000,2.19586000000,0.03573632000,0.00391414900,16.45500000000,0.78657376900,-5.54315734200,2.80062938200,0.34160464800,-2.40736264600,1.21629788700,-0.61493022400,-1.41592916600,-0.21 ,5.59100000000,Normal,-0.20000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200211,2002,11,1.76800000000,0.17680000000,0.10255500000,0.04282273200,0.00202078400,17.38500000000,-2.27735603900,-6.20426972400,2.85560776500,-0.98904316100,-2.69448010500,1.24017469500,-0.75251773900,-1.73273612900,-0.64 ,0.09200000000,Slight drought,-0.66000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200303,2003,3,2.02600000000,0.20260000000,0.06189320000,0.03884873400,0.00180452600,14.40600000000,-2.78234496000,-6.31745732600,2.66764478600,-1.20835706300,-2.74363685600,1.15854341000,-0.69336055900,-1.59652168700,0.64 ,-2.61000000000,Slight humid,-0.81000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200304,2003,4,7.30400000000,0.73040000000,0.41646700000,0.04919127700,0.00231013900,19.27300000000,-0.87594805200,-6.07044758300,2.95870515300,-0.38041940600,-2.63636188800,1.28494932100,-0.13643923500,-0.31416295000,-0.07 ,5.59900000000,Normal,-1.01000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200305,2003,5,5.99300000000,0.59930000000,2.65327000000,0.04003008800,0.00314214100,16.34900000000,0.97579284200,-5.76285086400,2.79416673300,0.42378144700,-2.50277433000,1.21349119400,-0.22235572200,-0.51199297200,0.00 ,11.49200000000,Normal,-0.83000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200306,2003,6,8.23400000000,0.82340000000,9.62880000000,0.03377542600,0.00480508300,12.42500000000,2.26475860700,-5.33808096300,2.51971057200,0.98357216600,-2.31829910600,1.09429639700,-0.08438913700,-0.19431317000,0.07 ,16.85700000000,Normal,0.47000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200307,2003,7,7.77500000000,0.77750000000,10.54540000000,0.03549837200,0.00617509800,12.69500000000,2.35568974600,-5.08723052600,2.54120821500,1.02306305800,-2.20935614600,1.10363270500,-0.10929960200,-0.25167163500,2.10 ,19.50400000000,Extremely humid,0.81000000000,7,EH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200308,2003,8,6.24100000000,0.62410000000,9.57457000000,0.03019548200,0.00500526400,10.61900000000,2.25911062500,-5.29726512000,2.36264484900,0.98111927900,-2.30057301100,1.02608362100,-0.20474581700,-0.47144466700,-0.88 ,20.08400000000,Slight drought,0.94000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200309,2003,9,4.91900000000,0.49190000000,6.16354000000,0.03440409700,0.00442813700,10.12000000000,1.81865128800,-5.41977632500,2.31451366400,0.78983021900,-2.35377895100,1.00518051300,-0.30812317700,-0.70947983500,0.26 ,15.16600000000,Normal,0.57000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200310,2003,10,2.95900000000,0.29590000000,1.47192000000,0.03354216600,0.00243896100,17.44000000000,0.38656767100,-6.01618315000,2.85876641800,0.16788420600,-2.61279514400,1.24154648100,-0.52885503500,-1.21773372000,-0.56 ,7.87500000000,Slight drought,-0.52000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200311,2003,11,1.53400000000,0.15340000000,0.19970500000,0.04057472500,0.00132024200,19.37000000000,-1.61091400100,-6.62994022600,2.96372547700,-0.69961106200,-2.87934645500,1.28712962100,-0.81417464000,-1.87470639000,1.28 ,2.70700000000,Moderate humid,-0.61000000000,6,MH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200312,2003,12,1.37400000000,0.13740000000,0.02648290000,0.03825796400,0.00100548300,18.68700000000,-3.63125603700,-6.90228725600,2.92782809500,-1.57703445900,-2.99762526800,1.27153958600,-0.86201326700,-1.98485889900,0.75 ,-1.38300000000,Slight humid,-0.52000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200404,2004,4,3.54300000000,0.35430000000,0.33461700000,0.04364879400,0.00313029400,16.94200000000,-1.09476868500,-5.76662834900,2.82979574600,-0.47545199900,-2.50441487100,1.22896467700,-0.45062884800,-1.03761126700,0.39 ,4.54200000000,Normal,-1.05000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200405,2004,5,4.29700000000,0.42970000000,2.24478000000,0.04454655300,0.00360218400,15.81100000000,0.80860752100,-5.62621495100,2.76070590000,0.35117378400,-2.44343410700,1.19895933900,-0.36683464600,-0.84466798800,1.62 ,10.25100000000,Moderate humid,-0.89000000000,6,MH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200406,2004,6,6.42300000000,0.64230000000,10.26420000000,0.04342862600,0.00635569200,14.21700000000,2.32866211300,-5.05840449000,2.65443843200,1.01132510600,-2.19683715700,1.15280796300,-0.19226207800,-0.44269979500,-0.21 ,15.72800000000,Normal,0.73000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200407,2004,7,6.17000000000,0.61700000000,12.18430000000,0.02919079100,0.00454379800,11.59400000000,2.50014823800,-5.39399205300,2.45048772300,1.08580058400,-2.34258098400,1.06423329600,-0.20971483600,-0.48288625500,0.13 ,18.39200000000,Normal,1.17000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200408,2004,8,5.71300000000,0.57130000000,9.68990000000,0.03465291900,0.00501571000,10.66600000000,2.27108410600,-5.29518029200,2.36706111200,0.98631929500,-2.29966758200,1.02800157900,-0.24313577600,-0.55984081300,0.51 ,16.87300000000,Slight humid,0.97000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200409,2004,9,6.56500000000,0.65650000000,7.39841000000,0.02910941200,0.00348859700,8.97200000000,2.00126511200,-5.65825562900,2.19410861700,0.86913839500,-2.45734919700,0.95288926500,-0.18276527000,-0.42083258500,-1.61 ,17.86100000000,Moderate drought,1.01000000000,2,MD
