Fluxes_site,LAT,LONG,IGBP, COUNTRY, CONTINENT,Climate,year,month,SPEI,TA_F,VPD_F,VPD_kPa,PA_F,P_F,TS_F_MDS_1,SWC_F_MDS_1,NEE_VUT_MEAN,NEE_VUT_REF_NIGHT,NEE_VUT_REF_DAY,RECO_NT_VUT_MEAN,GPP_NT_VUT_MEAN,RECO_DT_VUT_MEAN,GPP_DT_VUT_MEAN,RECO_SR,Drough,GPP_anomaly,CLASS,Drough_catlog,Drough_type,BH
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2009,12,1.119322598,25.48912,13.61756,1.361756,95.00192,85.319,27.76044,16.14952,-6.094438,4.94930668,-12.7745092,3.05276732,9.1474632,10.7791288,12.4608076,-9999,Moderate humid,2.94,6,MH,F,AR_Slu200912
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,1,0.630876231,28.49341935,23.37793548,2.337793548,94.93558065,28,29.65135484,14.18883871,-5.675721613,4.549443871,-11.89268387,4.487899677,10.16362613,7.144400968,11.92686226,-9999,Slight humid,3.26,5,SH,E,AR_Slu20101
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,2,0.135817032,26.67328571,14.36907143,1.436907143,94.91607143,55.6,28.18253571,13.89660714,-4.513466571,3.577629643,-10.37058143,3.593673214,8.107139643,6.064415357,9.930775714,-9999,Normal,2.43,4,NO,D,AR_Slu20102
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,3,2.051893581,25.74364516,15.16651613,1.516651613,95.15445161,11.5,26.39890323,11.45893548,-3.884916452,3.006162903,-9.786087742,3.173089355,7.058005161,6.39975129,8.799178387,-9999,Extremely humid,1.84,7,EH,G,AR_Slu20103
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,4,0.475251296,18.45013333,9.185,0.9185,95.63086667,3,21.1045,5.934866667,-3.103978,2.2698779,-8.576599333,2.548705333,5.652682,3.700085,6.204491333,-9999,Normal,0.66,4,NO,D,AR_Slu20104
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,5,-0.120038682,13.49251613,5.823419355,0.582341936,95.76212903,57.4,17.1733871,6.077741935,-1.616146723,1.593766903,-5.591288065,1.943966387,3.560112484,2.772551935,3.82544871,-9999,Normal,-0.55,4,NO,D,AR_Slu20105
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,6,0.569787605,11.27303333,5.2192,0.52192,95.60693333,0.9,9.2095,12.1789,-0.13227523,3.237758333,-4.752257033,2.927953667,3.060229167,3.057855,3.489621,-9999,Slight humid,-0.94,5,SH,E,AR_Slu20106
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,7,2.041140645,8.130709677,4.949,0.4949,95.7976129,0.1,7.898451613,10.03983871,-1.735131594,2.356524839,-6.81586,2.084951613,3.820082903,2.866540323,4.548649677,-9999,Extremely humid,-0.74,7,EH,G,AR_Slu20107
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,8,-1.346770987,12.12370968,7.231645161,0.723164516,95.78709677,4.6,12.59364516,10.00009677,-2.269961839,2.211165581,-7.134162258,2.649453226,4.919414194,2.265969677,4.598190645,-9999,Moderate drought,-0.29,2,MD,B,AR_Slu20108
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,9,0.287085334,16.11253333,9.807533333,0.980753333,95.51893333,38.5,23.62133333,16.69033333,-2.9960509,2.600893233,-8.066360367,3.118491,6.114543,2.801028233,6.223661667,-9999,Normal,0.57,4,NO,D,AR_Slu20109
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,10,-0.612844112,19.11503226,12.24,1.224,95.44032258,82.8,31.91793548,24.06925806,-3.764771226,3.77752129,-9.622352581,4.185210968,7.949982903,4.18379129,8.031847419,-9999,Slight drought,2.27,3,SD,C,AR_Slu201010
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,11,-0.461790207,22.85813333,16.29606667,1.629606667,95.2226,24.3,32.62876667,19.37006667,-6.013410333,3.625887,-12.217628,4.262901333,10.276313,4.698079667,10.44693367,-9999,Normal,3.67,4,NO,D,AR_Slu201011
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2010,12,0.42100222,26.5573871,23.21112903,2.321112903,94.89354839,45,34.26883871,13.81825806,-6.287387742,3.443606452,-12.10011548,3.709040645,9.996432258,4.171567742,10.33541226,-9999,Normal,3.27,4,NO,D,AR_Slu201012
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2011,1,0.045331742,27.23945161,21.73654839,2.173654839,95.00103226,55.2,35.03174194,13.58109677,-5.671846194,3.913913226,-11.53594903,4.198,9.869843548,3.849353226,9.589550968,-9999,Normal,3.15,4,NO,D,AR_Slu20111
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2011,2,0.946061831,24.67614286,13.27342857,1.327342857,95.36328571,122.4,35.06207143,18.37825,-3.703641107,4.52489,-9.609491429,4.90035,8.603988214,5.290541071,8.723962857,-9999,Slight humid,2.61,5,SH,E,AR_Slu20112
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2011,3,0.38278805,22.80351613,13.12464516,1.312464516,95.34493548,28.42,34.96254839,14.42425806,-4.185450323,3.583791613,-10.87848194,3.519525161,7.704976774,4.63777129,8.611145161,-9999,Normal,2.08,4,NO,D,AR_Slu20113
AR_Slu,-33.4648,-66.4598,MF,Argentina,South America,BSk,2011,4,0.388076101,22.69888889,12.68133333,1.268133333,95.53766667,8.821,35.03133333,15.16844444,-4.809741111,2.741356667,-12.0143,2.667783333,7.477523333,3.957917778,7.579054444,-9999,Normal,1.24,4,NO,D,AR_Slu20114
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,6,-0.092499225,19.17578571,8.552928571,0.855292857,91.36678571,55.275,17.68128571,37.44114286,4.740747214,12.9915,0.776523543,15.88048571,11.13975,11.64582643,7.725947857,-9999,Normal,0.92,4,NO,D,AT_Neu20026
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,7,-0.015260862,17.05203226,5.335419355,0.533541936,90.89277419,138.105,16.58851613,40.56409677,-0.524155494,10.95192774,-6.248506387,12.77393677,13.29809839,10.37982,12.06573613,-9999,Normal,1.49,4,NO,D,AT_Neu20027
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,8,1.035090802,16.5313871,5.122741935,0.512274194,90.85245161,129.812,15.95977419,43.32796774,3.239595323,10.40878677,-1.754180645,11.74737258,8.507772903,8.248370968,6.62311871,-9999,Moderate humid,0.68,6,MH,F,AT_Neu20028
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,9,0.722445481,10.755,3.0501,0.30501,90.83073333,90.551,12.84463333,40.75566667,0.068876957,7.123422,-5.8122909,7.459003,7.390130067,5.620181333,6.906672667,-9999,Slight humid,1,5,SH,E,AT_Neu20029
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,10,-0.201368582,7.642064516,2.748677419,0.274867742,90.58109677,39.751,8.685,46.83270968,2.576607097,4.454915161,0.252556129,4.491109032,1.914503968,2.182814226,1.236955484,-9999,Normal,-0.33,4,NO,D,AT_Neu200210
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,11,1.635244282,5.046266667,1.7213,0.17213,90.1801,130.7,4.538033333,49.5979,1.361600033,2.539654,-0.446387233,2.406668667,1.045067467,1.414327367,0.989357367,-9999,Moderate humid,-0.26,6,MH,F,AT_Neu200211
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2002,12,0.524289036,0.253677419,0.564548387,0.056454839,90.38945161,37.6,0.307354839,50.89654839,1.140705097,1.418817419,0.569135023,1.518771645,0.378066297,1.194895387,0.629180323,-9999,Slight humid,-0.38,5,SH,E,AT_Neu200212
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,1,0.255601364,-3.394483871,1.237677419,0.123767742,90.09590323,17.49,-0.763870968,51.20929032,0.710154755,0.637503703,0.463996337,0.758143,0.047988761,1.084594032,0.130170261,-9999,Normal,-0.52,4,NO,D,AT_Neu20031
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,2,-1.154431748,-5.287857143,1.236464286,0.123646429,90.42503571,16.7,-0.664107143,51.50810714,0.488345046,0.748992286,0.044176057,0.760292,0.271946912,0.342965964,0.312225346,-9999,Moderate drought,-0.5,2,MD,B,AT_Neu20032
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,3,-1.56335942,3.601096774,3.686096774,0.368609677,90.9576129,25.3,2.449290323,49.48532258,0.684808329,2.096683742,-0.853809754,3.01769871,2.332889806,1.729333323,1.670017742,-9999,Moderate drought,0.06,2,MD,B,AT_Neu20033
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,4,-0.564154756,6.096233333,4.4341,0.44341,90.48073333,52.9,8.302166667,39.87433333,-0.66660694,4.857635,-4.4078945,5.897156,6.563764667,5.149482333,6.032888333,-9999,Slight drought,0.95,3,SD,C,AT_Neu20034
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,5,-0.374058801,12.86170968,6.141419355,0.614141936,90.99225806,63,13.1863871,14.22112903,-2.849812935,8.199169677,-8.943782903,8.618775161,11.46858323,8.286797742,11.60899,-9999,Normal,1.54,4,NO,D,AT_Neu20035
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,6,-1.447207066,18.27303333,8.017566667,0.801756667,91.15266667,106.6,19.15323333,25.8758,2.2140869,10.74547333,-1.95840924,12.02242733,9.808324667,10.105203,9.113459333,-9999,Moderate drought,0.62,2,MD,B,AT_Neu20036
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,7,-0.400826902,16.6693871,6.700516129,0.670051613,91.07467742,165,17.53122581,24.82403226,-0.411917935,10.05262839,-5.867192742,13.69884194,14.11075677,10.33901161,12.33006839,-9999,Normal,1.68,4,NO,D,AT_Neu20037
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,8,-1.428479636,18.76512903,9.614322581,0.961432258,91.27883871,76.664,19.56116129,11.525,0.326674944,10.30721839,-5.334321839,10.92902839,10.60235097,10.01368516,10.81139484,-9999,Moderate drought,1.24,2,MD,B,AT_Neu20038
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,9,-1.291642946,11.14113333,4.462,0.4462,91.19373333,31.369,12.88126667,17.92776667,0.6787176,5.527480667,-3.440070867,6.250856,5.572137333,5.809465667,5.203385333,-9999,Moderate drought,0.38,2,MD,B,AT_Neu20039
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,10,0.990572317,4.330096774,1.901225806,0.190122581,90.31912903,111.887,7.294419355,40.10812903,1.932657271,3.712793548,-0.091840342,3.88044871,1.947791613,2.265156839,1.599703452,-9999,Slight humid,-0.31,5,SH,E,AT_Neu200310
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,11,0.177683494,3.614833333,1.970866667,0.197086667,90.7215,58.039,2.751733333,47.26393333,2.089450033,2.785310833,0.815436753,2.419194667,0.329745203,1.768811033,0.895669967,-9999,Normal,-0.56,4,NO,D,AT_Neu200311
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2003,12,-0.065433513,-1.409258065,1.432225806,0.143222581,90.58458065,38.127,0.004677419,49.37587097,1.230055,1.418326194,0.851614106,1.349203065,0.119148371,1.598669742,0.483012761,-9999,Normal,-0.48,4,NO,D,AT_Neu200312
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,1,-0.873240469,-5.530258065,0.684935484,0.068493548,90.62254839,39.076,1.395935484,49.66387097,1.111835968,1.034277897,0.862981419,1.563864387,0.452027965,1.208204581,0.157910861,-9999,Slight drought,-0.37,3,SD,C,AT_Neu20051
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,2,-0.270464604,-5.15025,0.986714286,0.098671429,89.99907143,37.408,0.82725,51.2655,0.979219107,1.1543605,0.880455679,1.150829964,0.171610157,0.734854964,0.065627787,-9999,Normal,-0.53,4,NO,D,AT_Neu20052
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,3,-0.60181833,1.475032258,2.474903226,0.247490323,90.353,19.852,1.77016129,51.53580645,1.172248065,1.455483,0.745172097,1.848929419,0.676680842,1.176947871,0.3025252,-9999,Slight drought,-0.56,3,SD,C,AT_Neu20053
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,4,-0.557765957,6.993966667,3.886,0.3886,90.41376667,38.552,8.2865,46.1915,-0.628493783,3.707329667,-3.551928483,4.979801,5.608293567,3.824032,5.027633,-9999,Slight drought,0.65,3,SD,C,AT_Neu20054
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,5,-0.657993027,11.45770968,5.36283871,0.536283871,90.81119355,51.24,12.64074194,34.34480645,-4.525022903,7.511166452,-11.16716452,10.20026258,14.72529613,7.328396452,12.69226742,-9999,Slight drought,2.4,3,SD,C,AT_Neu20055
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,6,-1.708359675,15.01163333,6.6879,0.66879,91.10376667,48.312,15.36923333,16.16466667,1.537119333,9.376823,-2.0544531,11.43448533,9.89736,6.621133667,10.264377,-9999,Moderate drought,0.64,2,MD,B,AT_Neu20056
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,7,0.807115687,15.563,4.919064516,0.491906452,90.95712903,170.624,17.04622581,36.23809677,-0.853206097,8.981175484,-5.482880903,8.965297097,9.818502903,7.319346774,9.809373226,-9999,Slight humid,0.67,5,SH,E,AT_Neu20057
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,8,1.290324804,13.38422581,3.088935484,0.308893548,90.92487097,145.9,15.55970968,43.77945161,1.992557029,7.288056129,-1.721201462,8.642892581,6.650323677,5.092834194,6.450108387,-9999,Moderate humid,0.18,6,MH,F,AT_Neu20058
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,9,-0.813114721,12.2959,3.5532,0.35532,91.06396667,37.2,14.3508,33.01046667,0.921588033,7.446413,-4.521714633,8.883507333,7.961913333,5.074415,6.223794667,-9999,Slight drought,1.19,3,SD,C,AT_Neu20059
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,10,-0.24167208,7.342354839,2.585903226,0.258590323,91.14551613,46.9,8.596,40.70396774,1.631958545,3.964372613,-1.771982471,5.397439032,3.765480645,1.951085226,2.646508387,-9999,Normal,0.47,4,NO,D,AT_Neu200510
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,11,-0.853365513,-0.1088,0.950333333,0.095033333,90.525,27.7,3.5975,39.54756667,2.502363,3.52711,0.727986019,4.049904667,1.54754117,1.773404467,1.030482833,-9999,Slight drought,-0.04,3,SD,C,AT_Neu200511
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2005,12,0.013978244,-5.694580645,0.286322581,0.028632258,90.20225806,81.9,0.372225806,41.13554839,1.920714839,1.764915774,1.858634903,1.478168065,-0.442545397,0.892821226,0.254360297,-9999,Normal,-0.7,4,NO,D,AT_Neu200512
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,1,-0.527450766,-7.749193548,0.424354839,0.042435484,90.74135484,35.4,0.199741935,40.18932258,0.347764032,-0.860123129,1.596704548,1.04769729,0.699932113,1.363098581,0.146617245,-9999,Slight drought,-0.27,3,SD,C,AT_Neu20061
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,2,0.854135986,-3.920642857,0.819785714,0.081978571,89.97628571,47.9,0.162678571,43.69710714,0.915374782,0.576201893,1.33843025,0.864279286,-0.051094968,1.181497571,0.063917632,-9999,Slight humid,-0.62,5,SH,E,AT_Neu20062
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,3,1.225570356,-0.414387097,1.845064516,0.184506452,89.87093548,58.4,0.399129032,50.42103226,1.211566797,1.531952368,0.886077323,1.651740129,0.440172774,1.613316935,0.000429086,-9999,Moderate humid,-0.65,6,MH,F,AT_Neu20063
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,4,0.13495176,6.7612,3.2353,0.32353,90.3834,25.4,8.4779,44.4672,-0.044570867,4.999013333,-3.470536133,6.406569,6.4511446,4.416192,5.1984036,-9999,Normal,0.92,4,NO,D,AT_Neu20064
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,5,0.383299619,10.76341935,3.977709677,0.397770968,90.7946129,73,12.75109677,37.10809677,-4.96172,6.903988387,-11.43437452,7.970565161,12.93228484,6.746944516,12.21145677,-9999,Normal,1.93,4,NO,D,AT_Neu20065
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,6,-1.378868204,15.36326667,6.4337,0.64337,91.21246667,51.2,15.9343,30.1218,1.563804267,10.26978233,-2.611580867,12.38017633,10.81637767,8.206771,7.817094767,-9999,Moderate drought,0.85,2,MD,B,AT_Neu20066
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,7,-1.412479691,20.03396774,8.641677419,0.864167742,91.38674194,70.6,18.78987097,19.80825806,-0.078993548,10.73176032,-5.503251,11.71896774,11.79796129,6.971932581,8.933463871,-9999,Moderate drought,1.13,2,MD,B,AT_Neu20067
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,8,1.433242067,14.47709677,3.429451613,0.342945161,90.59064516,92.4,16.32229032,34.46964516,-0.868152752,8.220143548,-6.73095871,9.267779677,10.13593452,3.162826419,6.673554839,-9999,Moderate humid,1.11,6,MH,F,AT_Neu20068
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,9,-1.442483983,14.9668,5.3759,0.53759,91.05303333,46.2,15.15213333,25.5055,0.701588503,9.197062667,-6.078341467,9.610135667,8.908544333,3.974051333,5.638479,-9999,Moderate drought,1.52,2,MD,B,AT_Neu20069
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,10,-0.541432993,9.497290323,3.065935484,0.306593548,90.90635484,51.7,11.02854839,31.78535484,1.316957694,5.735976774,-3.741546613,6.247316452,4.930358387,3.65949129,3.472597419,-9999,Slight drought,0.97,3,SD,C,AT_Neu200610
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,11,-1.738553948,3.134066667,1.8252,0.18252,90.88106667,12.3,4.2951,32.12543333,2.843693333,4.584207,0.200565213,4.589461,1.745767303,3.729277567,1.886281667,-9999,Moderate drought,0.04,2,MD,B,AT_Neu200611
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2006,12,0.658667685,-2.109967742,0.803967742,0.080396774,91.19274194,17,0.366096774,31.96993548,3.230796516,3.825562258,1.916894581,2.340386452,-0.890411806,1.837753871,0.683652129,-9999,Slight humid,-0.87,5,SH,E,AT_Neu200612
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,1,0.61251867,-0.227354839,1.018903226,0.101890323,90.68516129,40.4,-0.588870968,18.35596774,0.872698146,1.382034799,-0.129928747,1.695789968,0.823091513,1.071213,0.206066323,-9999,Slight humid,-0.23,5,SH,E,AT_Neu20071
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,2,-0.866190445,1.479321429,1.945321429,0.194532143,90.18017857,27.8,-0.378964286,30.48092857,1.359297536,1.872921071,0.204340768,3.112534643,1.753236111,1.090696393,0.472184893,-9999,Slight drought,0.06,3,SD,C,AT_Neu20072
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,3,0.735301229,3.483935484,2.772677419,0.277267742,90.58551613,47.3,3.625258065,50.81129032,1.616090194,3.662853548,-0.647740233,4.217933548,2.601844194,3.17743,2.496307161,-9999,Slight humid,0.16,5,SH,E,AT_Neu20073
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,4,-2.147086951,10.19346667,6.168366667,0.616836667,91.07263333,4.5,10.4022,29.75676667,-1.22831935,9.749540667,-9.1504964,9.552499667,10.780814,5.034427667,9.668369333,-9999,Extremely drought,2.3,1,ED,A,AT_Neu20074
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,5,0.349866345,12.20403226,5.660774194,0.566077419,90.57287097,70,12.98696774,14.02209677,-4.416849344,5.954245129,-9.901949258,8.177745484,12.59458839,7.106875806,11.94331935,-9999,Normal,1.84,4,NO,D,AT_Neu20075
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,6,0.440101496,15.74926667,5.558666667,0.555866667,90.7373,76.2,17.02093333,27.32816667,2.400376577,11.14001333,-1.986353597,12.945638,10.545264,12.41056533,10.29790477,-9999,Normal,0.79,4,NO,D,AT_Neu20076
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,7,-1.068294237,16.21474194,6.908774194,0.690877419,90.95654839,62.7,17.66870968,31.16519355,-1.833294161,9.731202258,-8.016070484,10.74027419,12.57356477,9.423669355,12.81649032,-9999,Moderate drought,1.32,2,MD,B,AT_Neu20077
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,8,1.172274908,14.87783871,4.25283871,0.425283871,90.9396129,156,17.27903226,36.827,2.02692171,7.939693871,-2.544680674,10.3756071,8.348690839,7.604549032,8.849685484,-9999,Moderate humid,0.63,6,MH,F,AT_Neu20078
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,9,0.199753284,9.645566667,2.837833333,0.283783333,91.20316667,66,12.78733333,42.67296667,-0.078342067,7.004741,-6.094566267,8.895817,8.974155333,4.797031667,7.129878667,-9999,Normal,1.54,4,NO,D,AT_Neu20079
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,10,-1.012136283,6.125129032,2.005870968,0.200587097,91.23583871,17.5,8.442709677,30.18509677,3.385060387,6.386402903,-0.730017903,10.61521323,7.230155484,2.503592581,2.491782903,-9999,Moderate drought,1.96,2,MD,B,AT_Neu200710
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,11,-0.42294199,0.394766667,1.170933333,0.117093333,90.92216667,31.3,2.448866667,29.36463333,2.486198667,3.557730667,0.50450731,3.657275333,1.171075667,2.566471667,1.330463467,-9999,Normal,-0.2,4,NO,D,AT_Neu200711
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2007,12,-1.530398046,-3.254193548,0.551258065,0.055125807,91.26974194,18,-0.524935484,21.06622581,1.92232571,2.050891613,1.537753916,2.624007097,0.701681314,1.418126032,0.816577,-9999,Moderate drought,-0.26,2,MD,B,AT_Neu200712
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,1,1.13256009,-0.246548387,1.383387097,0.13833871,91.04919355,18.6,-0.567193548,10.92258065,2.247614742,2.254751323,2.027805194,1.838075516,-0.409539603,1.673167645,0.373097497,-9999,Moderate humid,-0.69,6,MH,F,AT_Neu20081
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,2,-0.912016287,0.614827586,2.214137931,0.221413793,91.5032069,4.1,-0.529482759,14.36524138,1.481557276,1.960546034,0.826753231,2.008509586,0.526953066,1.226468517,0.502801655,-9999,Slight drought,-0.4,3,SD,C,AT_Neu20082
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,3,0.391422402,1.841935484,2.114096774,0.211409677,89.83693548,16.7,2.949967742,30.72222581,1.290966903,2.437136452,0.004790816,2.525555806,1.234587494,1.36260271,1.032595655,-9999,Normal,-0.35,4,NO,D,AT_Neu20083
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,4,0.989457266,5.7933,2.8457,0.28457,90.13453333,50.3,7.898733333,24.74616667,-0.4068105,6.636556333,-5.157467443,7.924736333,8.331543667,4.446168333,6.506958333,-9999,Slight humid,1.52,5,SH,E,AT_Neu20084
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,5,0.214864169,12.36806452,6.076516129,0.607651613,90.61509677,51.4,12.87551613,17.45419355,-4.22741329,10.0707471,-11.92013516,11.01624129,15.24365194,6.627647419,13.51206323,-9999,Normal,2.54,4,NO,D,AT_Neu20085
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,6,0.155153065,15.26373333,4.654866667,0.465486667,90.88523333,28.6,16.83563333,18.36846667,2.0170204,13.649503,-2.85450491,14.579994,12.56298033,10.05642233,10.547747,-9999,Normal,1.25,4,NO,D,AT_Neu20086
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,7,1.027214408,15.20022581,4.157387097,0.41573871,90.96687097,126.9,17.18009677,23.09051613,-2.157728765,10.51940935,-8.543887258,13.7177,15.87543387,9.578976129,13.63850355,-9999,Moderate humid,2.09,6,MH,F,AT_Neu20087
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,8,0.155831267,15.90712903,4.761612903,0.47616129,90.85693548,104.2,17.98232258,24.84219355,2.42759891,10.84859161,-3.215000797,13.93196452,11.50437065,7.673873226,7.459462581,-9999,Normal,1.48,4,NO,D,AT_Neu20088
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,9,0.357559811,10.75653333,3.119133333,0.311913333,90.72446667,83,13.5969,28.53566667,1.208755267,9.47517,-5.556666667,12.185253,10.97649433,6.102217667,7.173927333,-9999,Normal,2.22,4,NO,D,AT_Neu20089
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,10,0.244410999,7.576096774,2.1,0.21,90.75790323,72.5,9.344580645,29.43703226,4.193228774,8.32042,-0.418532648,10.34710129,6.153878387,2.60124871,2.425566774,-9999,Normal,1.49,4,NO,D,AT_Neu200810
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,11,0.441207169,2.264566667,1.5934,0.15934,90.36623333,38.9,3.977,32.8235,3.526194967,5.274725333,1.009988553,5.278452667,1.752255887,3.122658,1.223471007,-9999,Normal,0.04,4,NO,D,AT_Neu200811
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2008,12,2.041492344,-2.526193548,0.403129032,0.040312903,90.50070968,52.7,1.313677419,33.89809677,3.332582677,3.683480968,2.213167516,3.048444226,-0.284138706,4.740915161,0.136712658,-9999,Extremely humid,-0.64,7,EH,G,AT_Neu200812
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2009,1,0.84314702,-6.048,0.409451613,0.040945161,90.17667742,23.4,0.055870968,29.43793548,3.167472258,3.066662581,2.965289065,3.456637419,0.289164574,1.088715935,0.117655652,-9999,Slight humid,-0.43,5,SH,E,AT_Neu20091
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2009,2,0.600812248,-2.083607143,1.205321429,0.120532143,90.05014286,22.5,0.64775,32.47371429,1.608694607,1.849148893,1.146186464,1.954614321,0.345919896,1.001293286,0.113611807,-9999,Slight humid,-0.47,5,SH,E,AT_Neu20092
AT_Neu,47.1167,11.3175,GRA,Austria,Europe,Dfb,2009,3,1.632153639,1.579096774,1.782419355,0.178241936,90.21035484,29.8,1.825354839,35.05016129,1.308479419,1.564705581,1.077628355,1.625323452,0.316844169,1.093751581,0.279011678,-9999,Moderate humid,-0.7,6,MH,F,AT_Neu20093
